,algorithm,duration,nn,random_state,train_accuracy,test_accuracy,f1_train,f1_test,fitness_curve,sample_size,hidden_nodes
309,random_hill_climb,0.05299997329711914,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.13664596273291926,0.12836438923395446,0.23626373626373628,0.22467771639042358,"[-1.42474653 -1.42474653 -1.41684125 -1.41684125 -1.41619504 -1.40883705
 -1.40883705 -1.40826854 -1.40826854 -1.40055517 -1.38756592 -1.38548852
 -1.38548852 -1.37763854 -1.3649345  -1.35277864 -1.35277864 -1.35277864
 -1.35277864 -1.35277864 -1.3496621  -1.3496621  -1.33662615 -1.33662615
 -1.33544107 -1.33434877 -1.33300703 -1.33300703 -1.33300703 -1.33300703
 -1.33300703 -1.33296056 -1.33058434 -1.30214121 -1.30006088 -1.30006088
 -1.30006088 -1.29883044 -1.29883044 -1.29878574 -1.29878574 -1.29878574
 -1.29878574 -1.29878574 -1.29878574 -1.29878574 -1.29836666 -1.29836666
 -1.29836666 -1.28467193 -1.2810763  -1.2810763  -1.2810763  -1.28105061
 -1.27853658 -1.27853658 -1.26683891 -1.26683891 -1.26516993 -1.26516993
 -1.26058164 -1.25833219 -1.25691497 -1.25691497 -1.21836409 -1.21823896
 -1.21823896 -1.21721758 -1.21720129 -1.2106668  -1.21065308 -1.20990633
 -1.20990633 -1.20990633 -1.20990633 -1.19715132 -1.19715132 -1.19395365
 -1.1934407  -1.19342581 -1.19313778 -1.19313778 -1.1802051  -1.18006843
 -1.16972362 -1.16309267 -1.14970248 -1.14966356 -1.14966356 -1.14966356
 -1.14966356 -1.14966356 -1.14966356 -1.14023235 -1.14023235 -1.13974822
 -1.13852165 -1.13852165 -1.13852165 -1.13852165]",966,[16]
310,random_hill_climb,0.048039913177490234,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",15,0.8058671268334772,0.8178053830227743,0.28115015974440893,0.21428571428571427,"[-0.77660528 -0.77609451 -0.76649737 -0.76649737 -0.76468523 -0.76361932
 -0.76361932 -0.7538592  -0.7538592  -0.7538592  -0.7538592  -0.7538592
 -0.7538592  -0.75373684 -0.75373684 -0.75373684 -0.75373684 -0.7532095
 -0.7532095  -0.75318576 -0.75283651 -0.75281487 -0.75281487 -0.75281487
 -0.75281487 -0.75280762 -0.75182519 -0.75021679 -0.75021679 -0.74064854
 -0.73913205 -0.73913205 -0.73913205 -0.73913205 -0.73823009 -0.72884309
 -0.72884309 -0.72884309 -0.72884309 -0.72745307 -0.72745307 -0.72743171
 -0.72455924 -0.72455924 -0.72455924 -0.72455924 -0.72455924 -0.72455924
 -0.72225947 -0.72225947 -0.72070534 -0.72070534 -0.72070534 -0.72070534
 -0.71713598 -0.71713598 -0.71537563 -0.71537563 -0.71537563 -0.71537563
 -0.69581141 -0.69581141 -0.68427185 -0.68427185 -0.68228216 -0.68228216
 -0.68228216 -0.6728189  -0.6728189  -0.67122146 -0.66957956 -0.66957956
 -0.66869395 -0.66869395 -0.66869395 -0.66843533 -0.66843533 -0.66708855
 -0.66708855 -0.66664168 -0.66664168 -0.66664168 -0.64925809 -0.64925809
 -0.64925809 -0.6492249  -0.6492249  -0.6492249  -0.62798528 -0.62798528
 -0.62772395 -0.62772395 -0.6206046  -0.6201173  -0.6201173  -0.6201173
 -0.61731005 -0.61731005 -0.61731005 -0.61731005]",1159,[8]
311,random_hill_climb,0.0596010684967041,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.1371872303710095,0.12629399585921325,0.23896499238964994,0.22426470588235292,"[-1.42856851 -1.42856851 -1.42058527 -1.42058527 -1.41990994 -1.41252584
 -1.41252584 -1.41195469 -1.4119146  -1.40414784 -1.39118924 -1.38909609
 -1.38909609 -1.38124577 -1.36854463 -1.35637413 -1.35637413 -1.35637413
 -1.35637413 -1.35637413 -1.35320738 -1.35320738 -1.34019503 -1.34019503
 -1.33900411 -1.33789565 -1.33656097 -1.33656097 -1.33656097 -1.33656097
 -1.33656097 -1.33649794 -1.33408979 -1.30565929 -1.303567   -1.303567
 -1.303567   -1.3023434  -1.3023434  -1.3022826  -1.3022826  -1.3022826
 -1.3022826  -1.3022826  -1.3022826  -1.3022826  -1.3018561  -1.3018561
 -1.3018561  -1.28816164 -1.28456083 -1.28456083 -1.28456083 -1.28451637
 -1.28195475 -1.28195475 -1.27023673 -1.27023673 -1.26855964 -1.26855964
 -1.26395247 -1.26170092 -1.2602728  -1.2602728  -1.2216124  -1.22148293
 -1.22148293 -1.22044652 -1.22044652 -1.21386257 -1.21383906 -1.21308145
 -1.21308145 -1.21308145 -1.21308145 -1.20034305 -1.20034305 -1.19708643
 -1.19657102 -1.19654667 -1.19625457 -1.19625457 -1.18331997 -1.18317868
 -1.17281164 -1.16612866 -1.15271756 -1.15268649 -1.15268649 -1.15268649
 -1.15268649 -1.15268649 -1.15268649 -1.14323914 -1.14323914 -1.14275131
 -1.14150826 -1.14150826 -1.14150826 -1.14150826]",1159,[16]
312,random_hill_climb,0.05160021781921387,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",15,0.8069526627218935,0.8157349896480331,0.2564102564102564,0.21238938053097345,"[-0.77966645 -0.77914329 -0.76923651 -0.76923651 -0.7674067  -0.76628564
 -0.76628564 -0.75628835 -0.75628835 -0.75628835 -0.75628835 -0.75628835
 -0.75628835 -0.75615845 -0.75615845 -0.75615845 -0.75615845 -0.75562597
 -0.75562597 -0.7556026  -0.75522991 -0.75520119 -0.75520119 -0.75520119
 -0.75520119 -0.75518688 -0.75417552 -0.7525098  -0.7525098  -0.74270304
 -0.74113226 -0.74113226 -0.74113226 -0.74113226 -0.74020455 -0.73057865
 -0.73057622 -0.73057622 -0.73057622 -0.72914064 -0.72914064 -0.72911946
 -0.72616728 -0.72616728 -0.72616728 -0.72616728 -0.72616728 -0.72616728
 -0.72378466 -0.72378466 -0.7222187  -0.7222187  -0.7222187  -0.7222187
 -0.71859748 -0.71859748 -0.71679053 -0.71679053 -0.71679053 -0.71679053
 -0.69661234 -0.69661234 -0.68473473 -0.68473473 -0.68267005 -0.68267005
 -0.68267005 -0.67286361 -0.67286361 -0.67118566 -0.66949672 -0.66949672
 -0.66858354 -0.66858354 -0.66858354 -0.66831617 -0.66831617 -0.6668965
 -0.6668965  -0.6664308  -0.6664308  -0.6664308  -0.64844341 -0.64844341
 -0.64844341 -0.64840362 -0.64840362 -0.64840362 -0.62638608 -0.62638608
 -0.62610659 -0.62610659 -0.61867655 -0.61815656 -0.61815656 -0.61815656
 -0.61524939 -0.61524939 -0.61524939 -0.61524939]",1352,[8]
313,random_hill_climb,0.062384843826293945,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.1279585798816568,0.12629399585921325,0.22383146807109944,0.22426470588235292,"[-1.44437259 -1.44437259 -1.4362437  -1.4362437  -1.43554413 -1.42808716
 -1.42808716 -1.4275118  -1.427458   -1.41951753 -1.40630366 -1.40416141
 -1.40416141 -1.39616354 -1.38322231 -1.37080132 -1.37080132 -1.37080132
 -1.37080132 -1.37080132 -1.36755555 -1.36755555 -1.35427541 -1.35427541
 -1.35307399 -1.35193965 -1.35057328 -1.35057328 -1.35057328 -1.35057328
 -1.35057328 -1.35050317 -1.34804576 -1.31906427 -1.31695314 -1.31695314
 -1.31695314 -1.31569895 -1.31569895 -1.31563108 -1.31563108 -1.31563108
 -1.31563108 -1.31563108 -1.31563108 -1.31563108 -1.31519796 -1.31519796
 -1.31519796 -1.30120534 -1.29753201 -1.29753201 -1.29753201 -1.29747986
 -1.29486745 -1.29486745 -1.28289449 -1.28289449 -1.28120022 -1.28120022
 -1.27655273 -1.27425234 -1.27279246 -1.27279246 -1.23332881 -1.23319134
 -1.23319134 -1.2321298  -1.2321298  -1.2253843  -1.22535621 -1.22456013
 -1.22456013 -1.22456013 -1.22456013 -1.2115363  -1.2115363  -1.2082061
 -1.20768671 -1.20765771 -1.20735962 -1.20735962 -1.19413295 -1.19398473
 -1.18337931 -1.17653113 -1.16281631 -1.16278357 -1.16278357 -1.16278357
 -1.16278357 -1.16278357 -1.16278357 -1.15311271 -1.15311271 -1.15261311
 -1.15134085 -1.15134085 -1.15134085 -1.15134085]",1352,[16]
314,random_hill_climb,0.05872011184692383,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",15,0.8103559870550162,0.8219461697722568,0.2506393861892583,0.21818181818181817,"[-0.77887748 -0.77834648 -0.76844662 -0.76844662 -0.76662108 -0.76555052
 -0.76555052 -0.75554615 -0.75554615 -0.75554615 -0.75554615 -0.75554615
 -0.75554615 -0.7554259  -0.7554259  -0.7554259  -0.7554259  -0.75489354
 -0.75489354 -0.75486649 -0.75451178 -0.75449469 -0.75449469 -0.75449469
 -0.75449469 -0.75449469 -0.75346879 -0.75175327 -0.75175327 -0.74194248
 -0.74032267 -0.74032267 -0.74032267 -0.74032267 -0.73938106 -0.72975166
 -0.72975166 -0.72975166 -0.72975166 -0.72826421 -0.72826421 -0.72824069
 -0.72527763 -0.72527763 -0.72527763 -0.72527763 -0.72527763 -0.72527763
 -0.72282307 -0.72282307 -0.72125944 -0.72125944 -0.72125944 -0.72125944
 -0.71767121 -0.71767121 -0.71584691 -0.71584691 -0.71584691 -0.71584691
 -0.69564589 -0.69564589 -0.68375622 -0.68375622 -0.68162324 -0.68162324
 -0.68162324 -0.67188566 -0.67188566 -0.67013283 -0.66842668 -0.66842668
 -0.66749936 -0.66749936 -0.66748065 -0.66720856 -0.66720856 -0.66571195
 -0.66571195 -0.665233   -0.665233   -0.665233   -0.64710794 -0.64710794
 -0.64710794 -0.64707279 -0.64707279 -0.64707279 -0.62496926 -0.62496926
 -0.62470856 -0.62470856 -0.61728812 -0.61683153 -0.61683153 -0.61683153
 -0.61391438 -0.61391438 -0.61391438 -0.61391438]",1545,[8]
315,random_hill_climb,0.06787300109863281,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.12815533980582525,0.12629399585921325,0.22363112391930837,0.22426470588235292,"[-1.44847024 -1.44847024 -1.44015977 -1.44015977 -1.4395167  -1.43206713
 -1.43206713 -1.43149288 -1.43147756 -1.42337002 -1.41018626 -1.4079983
 -1.4079983  -1.39996172 -1.38697102 -1.3744964  -1.3744964  -1.3744964
 -1.3744964  -1.3744964  -1.37112261 -1.37112261 -1.35785446 -1.35785446
 -1.35665347 -1.35550581 -1.3541435  -1.3541435  -1.3541435  -1.3541435
 -1.3541435  -1.35408499 -1.35158856 -1.32263851 -1.32052815 -1.32052815
 -1.32052815 -1.31927784 -1.31927784 -1.31922162 -1.31922162 -1.31922162
 -1.31922162 -1.31922162 -1.31922162 -1.31922162 -1.3187786  -1.3187786
 -1.3187786  -1.30472138 -1.30103398 -1.30103398 -1.30103398 -1.30099659
 -1.29834388 -1.29834388 -1.28632629 -1.28632629 -1.28463471 -1.28463471
 -1.27999897 -1.27768761 -1.27619615 -1.27619615 -1.2364966  -1.23637668
 -1.23637668 -1.23530253 -1.23530253 -1.22845223 -1.22843256 -1.22770781
 -1.22770781 -1.22770781 -1.22770781 -1.21468492 -1.21468492 -1.21130905
 -1.21079063 -1.21077007 -1.21046806 -1.21046806 -1.19717269 -1.19703282
 -1.1863818  -1.17942765 -1.16565093 -1.16561588 -1.16561588 -1.16561588
 -1.16561588 -1.16561588 -1.16561588 -1.15591763 -1.15591763 -1.15540546
 -1.15411729 -1.15411729 -1.15411729 -1.15411729]",1545,[16]
316,random_hill_climb,0.057000160217285156,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",15,0.8135788262370541,0.8157349896480331,0.2602739726027397,0.21238938053097345,"[-0.77917204 -0.77863121 -0.76874161 -0.76874161 -0.76690899 -0.76583325
 -0.76583325 -0.75584736 -0.75584736 -0.75584736 -0.75584736 -0.75584736
 -0.75584736 -0.75572708 -0.75572708 -0.75572708 -0.75572708 -0.75519188
 -0.75519188 -0.75516901 -0.75478837 -0.75476129 -0.75476129 -0.75476129
 -0.75476129 -0.7547474  -0.753708   -0.75194784 -0.75194784 -0.74215262
 -0.74048909 -0.74048909 -0.74048909 -0.74048909 -0.73953475 -0.72992036
 -0.7299189  -0.7299189  -0.7299189  -0.72839299 -0.72839299 -0.72837239
 -0.72540656 -0.72540656 -0.72540656 -0.72540656 -0.72540656 -0.72540656
 -0.72288867 -0.72288867 -0.72132332 -0.72132332 -0.72132332 -0.72132332
 -0.71772558 -0.71772558 -0.71586537 -0.71586537 -0.71586537 -0.71586537
 -0.6955764  -0.6955764  -0.68366652 -0.68366652 -0.68147392 -0.68147392
 -0.68147392 -0.67174694 -0.67174694 -0.66990994 -0.6681703  -0.6681703
 -0.66723133 -0.66723133 -0.66723133 -0.66695638 -0.66695638 -0.66538144
 -0.66538144 -0.66489147 -0.66489147 -0.66489147 -0.64660865 -0.64660865
 -0.64660865 -0.64656929 -0.64656929 -0.64656929 -0.62437991 -0.62437991
 -0.62412114 -0.62412114 -0.61669807 -0.61622258 -0.61622258 -0.61622258
 -0.61330205 -0.61330205 -0.61330205 -0.61330205]",1738,[8]
317,random_hill_climb,0.07152414321899414,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.12658227848101267,0.12629399585921325,0.22073921971252566,0.22426470588235292,"[-1.45461896 -1.45461896 -1.44615188 -1.44615188 -1.44550776 -1.43801537
 -1.43801537 -1.43743827 -1.43738738 -1.42912959 -1.41600565 -1.41377482
 -1.41377482 -1.40571184 -1.39267104 -1.38014842 -1.38014842 -1.38014842
 -1.38014842 -1.38014842 -1.37667379 -1.37667379 -1.36345053 -1.36345053
 -1.36224315 -1.36108178 -1.3597235  -1.3597235  -1.3597235  -1.3597235
 -1.3597235  -1.35965479 -1.35712977 -1.32812975 -1.32600733 -1.32600733
 -1.32600733 -1.32476113 -1.32476113 -1.32469491 -1.32469491 -1.32469491
 -1.32469491 -1.32469491 -1.32469491 -1.32469491 -1.32424618 -1.32424618
 -1.32424618 -1.31012706 -1.30642168 -1.30642168 -1.30642168 -1.30637291
 -1.30368902 -1.30368902 -1.29164062 -1.29164062 -1.28993985 -1.28993985
 -1.28529434 -1.28297466 -1.28145549 -1.28145549 -1.24150883 -1.24138556
 -1.24138556 -1.24029846 -1.24029846 -1.23331544 -1.23328919 -1.23254507
 -1.23254507 -1.23254507 -1.23254507 -1.21955489 -1.21955489 -1.21613854
 -1.21561749 -1.2155904  -1.2152846  -1.2152846  -1.20192671 -1.20178764
 -1.1911023  -1.18401337 -1.17017543 -1.17014448 -1.17014448 -1.17014448
 -1.17014448 -1.17014448 -1.17014448 -1.16044066 -1.16044066 -1.15991668
 -1.15861366 -1.15861366 -1.15861366 -1.15861366]",1738,[16]
318,random_hill_climb,0.05965065956115723,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",15,0.8126293995859213,0.8157349896480331,0.24583333333333332,0.21238938053097345,"[-0.77891883 -0.77838024 -0.76852515 -0.76852515 -0.76669205 -0.76561998
 -0.76561998 -0.75565065 -0.75565065 -0.75565065 -0.75565065 -0.75565065
 -0.75565065 -0.75553029 -0.75553029 -0.75553029 -0.75553029 -0.75499519
 -0.75499519 -0.75497255 -0.75459484 -0.75456774 -0.75456774 -0.75456774
 -0.75456774 -0.75455527 -0.75351673 -0.75176564 -0.75176564 -0.74198684
 -0.74033262 -0.74033262 -0.74033262 -0.74033262 -0.73937962 -0.72978157
 -0.72978001 -0.72978001 -0.72978001 -0.72826394 -0.72826394 -0.72824356
 -0.72528603 -0.72528603 -0.72528603 -0.72528603 -0.72528603 -0.72528603
 -0.72278204 -0.72278204 -0.7212163  -0.7212163  -0.7212163  -0.7212163
 -0.71761644 -0.71761644 -0.71575929 -0.71575929 -0.71575929 -0.71575929
 -0.69553372 -0.69553372 -0.68365161 -0.68365161 -0.68147431 -0.68147431
 -0.68147431 -0.67177154 -0.67177154 -0.66995938 -0.66822337 -0.66822337
 -0.66728649 -0.66728649 -0.66728649 -0.66701219 -0.66701219 -0.66546174
 -0.66546174 -0.66497502 -0.66497502 -0.66497502 -0.64676977 -0.64676977
 -0.64676977 -0.6467312  -0.6467312  -0.6467312  -0.62463257 -0.62463257
 -0.62437517 -0.62437517 -0.61698468 -0.61651088 -0.61651088 -0.61651088
 -0.61360089 -0.61360089 -0.61360089 -0.61360089]",1932,[8]
319,random_hill_climb,0.07481598854064941,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",15,0.12681159420289856,0.12629399585921325,0.22150438394093216,0.22426470588235292,"[-1.45387231 -1.45387231 -1.4454111  -1.4454111  -1.44477237 -1.43727127
 -1.43727127 -1.43669464 -1.43664721 -1.42839287 -1.41527805 -1.41304881
 -1.41304881 -1.40498993 -1.39194514 -1.3794334  -1.3794334  -1.3794334
 -1.3794334  -1.3794334  -1.37596248 -1.37596248 -1.36274752 -1.36274752
 -1.36153931 -1.360376   -1.35902024 -1.35902024 -1.35902024 -1.35902024
 -1.35902024 -1.35895171 -1.35642086 -1.32745818 -1.32533445 -1.32533445
 -1.32533445 -1.32409032 -1.32409032 -1.32402428 -1.32402428 -1.32402428
 -1.32402428 -1.32402428 -1.32402428 -1.32402428 -1.32357593 -1.32357593
 -1.32357593 -1.30946565 -1.30576583 -1.30576583 -1.30576583 -1.3057176
 -1.30303327 -1.30303327 -1.29100158 -1.29100158 -1.28929981 -1.28929981
 -1.28465226 -1.28233445 -1.28081678 -1.28081678 -1.24090053 -1.24077934
 -1.24077934 -1.23969082 -1.23969082 -1.23271649 -1.23269039 -1.23195908
 -1.23195908 -1.23195908 -1.23195908 -1.21897343 -1.21897343 -1.21555596
 -1.21503535 -1.21500841 -1.21470299 -1.21470299 -1.201355   -1.20121515
 -1.19054416 -1.18346551 -1.16963778 -1.16960669 -1.16960669 -1.16960669
 -1.16960669 -1.16960669 -1.16960669 -1.15990782 -1.15990782 -1.15938547
 -1.15808074 -1.15808074 -1.15808074 -1.15808074]",1932,[16]
320,random_hill_climb,0.03252410888671875,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",16,0.8601036269430051,0.8633540372670807,0.0,0.0,"[-0.63844628 -0.63685353 -0.63685353 -0.6366712  -0.6366712  -0.63617083
 -0.63348833 -0.63348833 -0.63228951 -0.63173726 -0.6295746  -0.6295746
 -0.6295746  -0.6295746  -0.62952887 -0.62952887 -0.62841558 -0.62841558
 -0.62841558 -0.62841558 -0.62841558 -0.62841558 -0.62841558 -0.62470671
 -0.60718208 -0.60668016 -0.606314   -0.60612345 -0.60612345 -0.60601081
 -0.60601081 -0.60486971 -0.60401718 -0.60401718 -0.60266738 -0.60266738
 -0.60223001 -0.59425643 -0.59399062 -0.59385254 -0.59361119 -0.59354558
 -0.58035342 -0.57849624 -0.57737238 -0.57737238 -0.57717999 -0.57717999
 -0.57717999 -0.57717999 -0.55857268 -0.55852646 -0.55540038 -0.55540038
 -0.55161069 -0.55161069 -0.53845726 -0.53637368 -0.53637368 -0.53637368
 -0.53637368 -0.53637368 -0.53540954 -0.53540954 -0.53540954 -0.53540954
 -0.5352503  -0.5352503  -0.5349956  -0.5349956  -0.52870419 -0.52794883
 -0.52189342 -0.52189342 -0.52138795 -0.52138795 -0.52133553 -0.52100518
 -0.52092756 -0.52092756 -0.52092756 -0.52085047 -0.5180893  -0.5180893
 -0.5180893  -0.5180406  -0.5180406  -0.5180406  -0.5180406  -0.51803444
 -0.51711395 -0.51711395 -0.51710627 -0.51710627 -0.5163625  -0.51304119
 -0.51304119 -0.50006637 -0.50006637 -0.49728263]",193,[8]
321,random_hill_climb,0.03422904014587402,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",16,0.13989637305699482,0.13664596273291926,0.24545454545454543,0.24043715846994537,"[-2.20845135 -2.20840679 -2.20840679 -2.20840679 -2.20648349 -2.20648349
 -2.20648349 -2.20648349 -2.15701009 -2.15701009 -2.15471067 -2.11335104
 -2.11064274 -2.09836746 -2.09811183 -2.09811183 -2.09811183 -2.09811183
 -2.05602704 -2.05535846 -2.05535846 -2.05316494 -2.05316494 -2.0507006
 -2.04660835 -2.042909   -2.03523763 -2.03172989 -2.03172989 -2.0286322
 -1.99733096 -1.99723196 -1.99238117 -1.96535175 -1.962477   -1.96051728
 -1.96051728 -1.95935737 -1.95754401 -1.95739438 -1.95739438 -1.95739438
 -1.95739438 -1.95739438 -1.95736165 -1.95736165 -1.95717125 -1.95717125
 -1.95717125 -1.95712866 -1.95652871 -1.95360586 -1.95360586 -1.95360586
 -1.95259717 -1.95191841 -1.95187461 -1.94833426 -1.94066051 -1.94066051
 -1.93868106 -1.93637832 -1.93607054 -1.92923369 -1.92461542 -1.91333201
 -1.91331597 -1.91331597 -1.91331597 -1.90470504 -1.90470504 -1.90470504
 -1.90470504 -1.90470504 -1.90470504 -1.90470504 -1.90470504 -1.90437448
 -1.90185922 -1.90117575 -1.90117575 -1.90117575 -1.9009436  -1.90064016
 -1.89479323 -1.89479323 -1.89479323 -1.89215317 -1.89215317 -1.89215317
 -1.89215317 -1.89149796 -1.89079628 -1.8867539  -1.8867539  -1.8867539
 -1.88184476 -1.88184476 -1.88184476 -1.88184476]",193,[16]
322,random_hill_climb,0.03608417510986328,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",16,0.8601036269430051,0.8633540372670807,0.0,0.0,"[-0.63445932 -0.63286482 -0.63286482 -0.63261779 -0.63261779 -0.63209758
 -0.62946951 -0.62946951 -0.62826287 -0.62754999 -0.62493087 -0.62493087
 -0.62493087 -0.62493087 -0.62492817 -0.62492817 -0.62375509 -0.62375509
 -0.62375509 -0.62375509 -0.62375509 -0.62375509 -0.62375509 -0.6200214
 -0.60233398 -0.60181006 -0.60134037 -0.60109938 -0.60109938 -0.60090331
 -0.60090331 -0.59975552 -0.59878773 -0.59878773 -0.59744027 -0.59744027
 -0.59699901 -0.58954495 -0.58927839 -0.58910339 -0.58873973 -0.58862641
 -0.57564153 -0.57379739 -0.57260061 -0.57260061 -0.57256437 -0.57256437
 -0.57256437 -0.57256437 -0.55421505 -0.55413841 -0.55099196 -0.55099196
 -0.54709908 -0.54709908 -0.53378318 -0.53170693 -0.53170693 -0.53170693
 -0.53170693 -0.53170693 -0.53073724 -0.53073724 -0.53073724 -0.53073724
 -0.53057627 -0.53057627 -0.53026645 -0.53026645 -0.52453205 -0.5237166
 -0.51821517 -0.51821517 -0.51760392 -0.51760392 -0.51749168 -0.51713523
 -0.51711277 -0.51711277 -0.51711277 -0.51709095 -0.51431185 -0.51431185
 -0.51431185 -0.51424801 -0.51424801 -0.51424801 -0.51424801 -0.51424622
 -0.51332121 -0.51332121 -0.51331081 -0.51331081 -0.51256361 -0.50914964
 -0.50914964 -0.49604145 -0.49604145 -0.49323925]",386,[8]
323,random_hill_climb,0.03750896453857422,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",16,0.13989637305699482,0.13664596273291926,0.24545454545454543,0.24043715846994537,"[-2.21300875 -2.21300875 -2.21300875 -2.21300875 -2.21100338 -2.21100338
 -2.21088852 -2.21088852 -2.16173057 -2.16173057 -2.15938819 -2.11798056
 -2.11527638 -2.10288018 -2.10245506 -2.10245506 -2.10245506 -2.10245506
 -2.06100549 -2.06061636 -2.06061636 -2.05833966 -2.05833966 -2.05579288
 -2.05171501 -2.04804348 -2.04054538 -2.03701712 -2.03701712 -2.03397723
 -2.00307586 -2.00285781 -1.99800186 -1.97121354 -1.96823529 -1.9662893
 -1.9662893  -1.96512175 -1.96331426 -1.96331426 -1.96331426 -1.96331426
 -1.96331426 -1.96331426 -1.96331426 -1.96331426 -1.96281064 -1.96274881
 -1.96274881 -1.96274881 -1.9616958  -1.95882866 -1.95882866 -1.95881762
 -1.95781093 -1.95740151 -1.95740151 -1.95385606 -1.946198   -1.946198
 -1.94426314 -1.94188956 -1.94188956 -1.93486364 -1.93014104 -1.91904938
 -1.91892042 -1.91892042 -1.91892042 -1.91006164 -1.91006164 -1.91006164
 -1.91006164 -1.91006164 -1.91006164 -1.91006164 -1.91006164 -1.90933178
 -1.90672599 -1.90631101 -1.90631101 -1.90631101 -1.90574974 -1.90574974
 -1.89987825 -1.89987825 -1.89987825 -1.8971532  -1.8971532  -1.8971532
 -1.8971532  -1.8961387  -1.89570072 -1.89169129 -1.89168248 -1.89168248
 -1.8867794  -1.8867794  -1.8867794  -1.8867794 ]",386,[16]
324,random_hill_climb,0.04003190994262695,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",16,0.8635578583765112,0.8633540372670807,0.0,0.0,"[-0.63316596 -0.6315696  -0.6315696  -0.63132763 -0.63132763 -0.63078573
 -0.62814384 -0.62814384 -0.62692695 -0.62620522 -0.62354936 -0.62353515
 -0.62353515 -0.62353515 -0.62353515 -0.62353515 -0.62231722 -0.62231722
 -0.62231722 -0.62231722 -0.62231722 -0.62231722 -0.62231722 -0.61856743
 -0.60073346 -0.60017904 -0.5997154  -0.59948114 -0.59948114 -0.59930091
 -0.59930091 -0.5981471  -0.59716924 -0.59716924 -0.59582673 -0.59582673
 -0.59538426 -0.58793698 -0.58766899 -0.58749964 -0.5871342  -0.58702651
 -0.57394672 -0.57208615 -0.57084624 -0.57084624 -0.57084379 -0.57084379
 -0.57084379 -0.57084379 -0.55233876 -0.5522656  -0.5491065  -0.5491065
 -0.54517987 -0.54517987 -0.53173925 -0.52964699 -0.52964699 -0.52964699
 -0.52964699 -0.52964699 -0.52867312 -0.52867312 -0.52867312 -0.52867312
 -0.52851132 -0.52851132 -0.52820917 -0.52820917 -0.52242644 -0.52158525
 -0.51602384 -0.51602384 -0.51541538 -0.51541538 -0.5153233  -0.51495147
 -0.51493497 -0.51493497 -0.51493497 -0.51491898 -0.512129   -0.512129
 -0.512129   -0.51206578 -0.51206578 -0.51206578 -0.51206578 -0.51206452
 -0.5111353  -0.5111353  -0.51112561 -0.51112561 -0.51037109 -0.50691766
 -0.50691766 -0.49366514 -0.49366514 -0.49085384]",579,[8]
325,random_hill_climb,0.043354034423828125,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[16])",16,0.13644214162348878,0.13664596273291926,0.2401215805471125,0.24043715846994537,"[-2.22391749 -2.22391749 -2.22391749 -2.22391749 -2.22176649 -2.22169821
 -2.22145737 -2.22145737 -2.1722474  -2.1722474  -2.16984942 -2.12788606
 -2.12516821 -2.11269265 -2.11227686 -2.11227686 -2.11227686 -2.11227686
 -2.0708349  -2.0705261  -2.0705261  -2.06815325 -2.06815325 -2.06550948
 -2.06128067 -2.05758948 -2.05012842 -2.04657263 -2.04657263 -2.04342434
 -2.01237966 -2.01215451 -2.00729267 -1.98050383 -1.97742246 -1.97546412
 -1.97546412 -1.97425338 -1.97243778 -1.97243778 -1.97243778 -1.97243778
 -1.97243778 -1.97243778 -1.97243778 -1.97243778 -1.97191457 -1.97182361
 -1.97182361 -1.97182361 -1.97076928 -1.96780004 -1.96780004 -1.96768503
 -1.96663836 -1.96630647 -1.96630647 -1.96272348 -1.95500687 -1.95500687
 -1.95298482 -1.95054155 -1.95054155 -1.94327353 -1.9384203  -1.92740359
 -1.92727529 -1.92727529 -1.92727529 -1.91811049 -1.91811049 -1.91811049
 -1.91811049 -1.91811049 -1.91811049 -1.91811049 -1.91811049 -1.9173542
 -1.91459996 -1.91426477 -1.91426477 -1.91426477 -1.91368065 -1.91368065
 -1.90774799 -1.90774799 -1.90774799 -1.90492796 -1.90492796 -1.90492796
 -1.90492796 -1.90391769 -1.90355789 -1.89938475 -1.89934312 -1.89934312
 -1.89424297 -1.89424297 -1.89424297 -1.89424297]",579,[16]
