fitness,algorithm,N,best_fitness,time,random_state,max_iters
FourPeaks,simulated_annealing,50,23.0,0.004820346832275391,2,500.0
FourPeaks,genetic_alg,50,71.0,0.1365067958831787,0,500.0
FourPeaks,genetic_alg,50,68.0,0.13807082176208496,1,500.0
FourPeaks,genetic_alg,50,68.0,0.12591195106506348,2,500.0
FourPeaks,mimic,50,10.0,0.3037703037261963,0,1.0
FourPeaks,mimic,50,17.0,0.30244994163513184,1,1.0
FourPeaks,mimic,50,12.0,0.3018779754638672,2,1.0
OneMax,random_hill_climb,60,52.0,0.0003688335418701172,0,500.0
OneMax,random_hill_climb,60,53.0,0.00045228004455566406,1,500.0
OneMax,random_hill_climb,60,50.0,0.0005340576171875,2,500.0
OneMax,simulated_annealing,60,42.0,0.0007989406585693359,0,500.0
OneMax,simulated_annealing,60,55.0,0.0014371871948242188,1,500.0
OneMax,simulated_annealing,60,53.0,0.0012578964233398438,2,500.0
OneMax,genetic_alg,60,44.0,0.08737611770629883,0,500.0
OneMax,genetic_alg,60,47.0,0.1190788745880127,1,500.0
OneMax,genetic_alg,60,45.0,0.08216691017150879,2,500.0
OneMax,mimic,60,46.0,0.4367210865020752,0,1.0
OneMax,mimic,60,44.0,0.4442760944366455,1,1.0
OneMax,mimic,60,46.0,0.4353971481323242,2,1.0
FlipFlop,random_hill_climb,60,34.0,0.0003867149353027344,0,500.0
FlipFlop,random_hill_climb,60,40.0,0.00044798851013183594,1,500.0
FlipFlop,random_hill_climb,60,43.0,0.0005249977111816406,2,500.0
FlipFlop,simulated_annealing,60,49.0,0.002131223678588867,0,500.0
FlipFlop,simulated_annealing,60,53.0,0.005084037780761719,1,500.0
FlipFlop,simulated_annealing,60,50.0,0.0026650428771972656,2,500.0
FlipFlop,genetic_alg,60,42.0,0.07850289344787598,0,500.0
FlipFlop,genetic_alg,60,46.0,0.07175016403198242,1,500.0
FlipFlop,genetic_alg,60,41.0,0.07865691184997559,2,500.0
FlipFlop,mimic,60,45.0,0.44008421897888184,0,1.0
FlipFlop,mimic,60,40.0,0.4384880065917969,1,1.0
FlipFlop,mimic,60,42.0,0.4369180202484131,2,1.0
FourPeaks,random_hill_climb,60,1.0,6.389617919921875e-05,0,500.0
FourPeaks,random_hill_climb,60,2.0,5.316734313964844e-05,1,500.0
FourPeaks,random_hill_climb,60,0.0,4.8160552978515625e-05,2,500.0
FourPeaks,simulated_annealing,60,16.0,0.004381895065307617,0,500.0
FourPeaks,simulated_annealing,60,24.0,0.0038788318634033203,1,500.0
FourPeaks,simulated_annealing,60,20.0,0.0038678646087646484,2,500.0
FourPeaks,genetic_alg,60,76.0,0.10471296310424805,0,500.0
FourPeaks,genetic_alg,60,78.0,0.09920001029968262,1,500.0
FourPeaks,genetic_alg,60,77.0,0.1062920093536377,2,500.0
FourPeaks,mimic,60,11.0,0.43761682510375977,0,1.0
FourPeaks,mimic,60,13.0,0.4327232837677002,1,1.0
FourPeaks,mimic,60,69.0,0.4377288818359375,2,1.0
OneMax,random_hill_climb,70,54.0,0.0002560615539550781,0,500.0
OneMax,random_hill_climb,70,56.0,0.00034308433532714844,1,500.0
OneMax,random_hill_climb,70,56.0,0.00037789344787597656,2,500.0
OneMax,simulated_annealing,70,56.0,0.0009772777557373047,0,500.0
OneMax,simulated_annealing,70,63.0,0.0013859272003173828,1,500.0
OneMax,simulated_annealing,70,61.0,0.0009391307830810547,2,500.0
OneMax,genetic_alg,70,50.0,0.14025378227233887,0,500.0
OneMax,genetic_alg,70,52.0,0.0908808708190918,1,500.0
OneMax,genetic_alg,70,49.0,0.09046721458435059,2,500.0
OneMax,mimic,70,52.0,0.5940577983856201,0,1.0
OneMax,mimic,70,50.0,0.5918169021606445,1,1.0
OneMax,mimic,70,49.0,0.5919580459594727,2,1.0
FlipFlop,random_hill_climb,70,44.0,0.0004401206970214844,0,500.0
FlipFlop,random_hill_climb,70,50.0,0.0006909370422363281,1,500.0
FlipFlop,random_hill_climb,70,43.0,0.000576019287109375,2,500.0
FlipFlop,simulated_annealing,70,58.0,0.005125999450683594,0,500.0
FlipFlop,simulated_annealing,70,57.0,0.002141237258911133,1,500.0
FlipFlop,simulated_annealing,70,59.0,0.003484010696411133,2,500.0
FlipFlop,genetic_alg,70,48.0,0.08402824401855469,0,500.0
FlipFlop,genetic_alg,70,50.0,0.12367701530456543,1,500.0
FlipFlop,genetic_alg,70,48.0,0.09154796600341797,2,500.0
FlipFlop,mimic,70,46.0,0.5950829982757568,0,1.0
FlipFlop,mimic,70,46.0,0.5911850929260254,1,1.0
FlipFlop,mimic,70,47.0,0.59226393699646,2,1.0
FourPeaks,random_hill_climb,70,2.0,6.604194641113281e-05,0,500.0
FourPeaks,random_hill_climb,70,2.0,5.817413330078125e-05,1,500.0
FourPeaks,random_hill_climb,70,0.0,5.316734313964844e-05,2,500.0
FourPeaks,simulated_annealing,70,30.0,0.0048520565032958984,0,500.0
FourPeaks,simulated_annealing,70,16.0,0.004275083541870117,1,500.0
FourPeaks,simulated_annealing,70,3.0,0.0036842823028564453,2,500.0
FourPeaks,genetic_alg,70,88.0,0.11919879913330078,0,500.0
FourPeaks,genetic_alg,70,90.0,0.27073097229003906,1,500.0
FourPeaks,genetic_alg,70,86.0,0.1460862159729004,2,500.0
FourPeaks,mimic,70,12.0,0.5912919044494629,0,1.0
FourPeaks,mimic,70,16.0,0.5936479568481445,1,1.0
FourPeaks,mimic,70,11.0,0.591832160949707,2,1.0
OneMax,random_hill_climb,80,73.0,0.0005860328674316406,0,500.0
OneMax,random_hill_climb,80,64.0,0.00039005279541015625,1,500.0
OneMax,random_hill_climb,80,56.0,0.0002677440643310547,2,500.0
OneMax,simulated_annealing,80,66.0,0.0012080669403076172,0,500.0
OneMax,simulated_annealing,80,64.0,0.0008420944213867188,1,500.0
OneMax,simulated_annealing,80,70.0,0.0011813640594482422,2,500.0
OneMax,genetic_alg,80,57.0,0.11582207679748535,0,500.0
OneMax,genetic_alg,80,57.0,0.1266779899597168,1,500.0
OneMax,genetic_alg,80,57.0,0.1633450984954834,2,500.0
OneMax,mimic,80,55.0,0.7728300094604492,0,1.0
OneMax,mimic,80,56.0,0.7757360935211182,1,1.0
OneMax,mimic,80,57.0,0.774127721786499,2,1.0
FlipFlop,random_hill_climb,80,50.0,0.0006909370422363281,0,500.0
FlipFlop,random_hill_climb,80,52.0,0.0006427764892578125,1,500.0
FlipFlop,random_hill_climb,80,50.0,0.0006589889526367188,2,500.0
FlipFlop,simulated_annealing,80,64.0,0.004663944244384766,0,500.0
FlipFlop,simulated_annealing,80,68.0,0.0043108463287353516,1,500.0
FlipFlop,simulated_annealing,80,68.0,0.0044498443603515625,2,500.0
FlipFlop,genetic_alg,80,56.0,0.10363602638244629,0,500.0
FlipFlop,genetic_alg,80,57.0,0.09573817253112793,1,500.0
FlipFlop,genetic_alg,80,56.0,0.08208107948303223,2,500.0
FlipFlop,mimic,80,51.0,0.7766730785369873,0,1.0
FlipFlop,mimic,80,53.0,0.7739078998565674,1,1.0
FlipFlop,mimic,80,55.0,0.7776670455932617,2,1.0
FourPeaks,random_hill_climb,80,2.0,9.202957153320312e-05,0,500.0
FourPeaks,random_hill_climb,80,2.0,5.2928924560546875e-05,1,500.0
FourPeaks,random_hill_climb,80,2.0,5.078315734863281e-05,2,500.0
FourPeaks,simulated_annealing,80,14.0,0.003874063491821289,0,500.0
FourPeaks,simulated_annealing,80,16.0,0.004761219024658203,1,500.0
FourPeaks,simulated_annealing,80,13.0,0.004104137420654297,2,500.0
FourPeaks,genetic_alg,80,102.0,0.17983484268188477,0,500.0
FourPeaks,genetic_alg,80,96.0,0.15812039375305176,1,500.0
FourPeaks,genetic_alg,80,95.0,0.12285113334655762,2,500.0
FourPeaks,mimic,80,14.0,0.7695410251617432,0,1.0
FourPeaks,mimic,80,12.0,0.7697560787200928,1,1.0
FourPeaks,mimic,80,10.0,0.7713158130645752,2,1.0
OneMax,random_hill_climb,90,68.0,0.0005819797515869141,0,500.0
OneMax,random_hill_climb,90,75.0,0.0004837512969970703,1,500.0
OneMax,random_hill_climb,90,74.0,0.0006480216979980469,2,500.0
OneMax,simulated_annealing,90,69.0,0.0013799667358398438,0,500.0
OneMax,simulated_annealing,90,77.0,0.001004934310913086,1,500.0
OneMax,simulated_annealing,90,76.0,0.0012862682342529297,2,500.0
OneMax,genetic_alg,90,63.0,0.13732290267944336,0,500.0
OneMax,genetic_alg,90,63.0,0.1805570125579834,1,500.0
OneMax,genetic_alg,90,62.0,0.13724589347839355,2,500.0
OneMax,mimic,90,64.0,0.9746429920196533,0,1.0
OneMax,mimic,90,62.0,0.9775869846343994,1,1.0
OneMax,mimic,90,64.0,0.9807050228118896,2,1.0
FlipFlop,random_hill_climb,90,49.0,0.0004887580871582031,0,500.0
FlipFlop,random_hill_climb,90,57.0,0.0007050037384033203,1,500.0
FlipFlop,random_hill_climb,90,62.0,0.0011010169982910156,2,500.0
FlipFlop,simulated_annealing,90,69.0,0.0046231746673583984,0,500.0
FlipFlop,simulated_annealing,90,77.0,0.005294084548950195,1,500.0
FlipFlop,simulated_annealing,90,76.0,0.006158113479614258,2,500.0
FlipFlop,genetic_alg,90,61.0,0.08666014671325684,0,500.0
FlipFlop,genetic_alg,90,61.0,0.10947203636169434,1,500.0
FlipFlop,genetic_alg,90,60.0,0.1100621223449707,2,500.0
FlipFlop,mimic,90,64.0,0.9819681644439697,0,1.0
FlipFlop,mimic,90,60.0,0.9953250885009766,1,1.0
FlipFlop,mimic,90,59.0,0.9808230400085449,2,1.0
FourPeaks,random_hill_climb,90,3.0,6.198883056640625e-05,0,500.0
FourPeaks,random_hill_climb,90,2.0,5.125999450683594e-05,1,500.0
FourPeaks,random_hill_climb,90,5.0,5.412101745605469e-05,2,500.0
FourPeaks,simulated_annealing,90,11.0,0.003962993621826172,0,500.0
FourPeaks,simulated_annealing,90,9.0,0.004216194152832031,1,500.0
FourPeaks,simulated_annealing,90,9.0,0.004045963287353516,2,500.0
FourPeaks,genetic_alg,90,106.0,0.13846302032470703,0,500.0
FourPeaks,genetic_alg,90,105.0,0.14972162246704102,1,500.0
FourPeaks,genetic_alg,90,106.0,0.14991188049316406,2,500.0
FourPeaks,mimic,90,10.0,1.0035171508789062,0,1.0
FourPeaks,mimic,90,12.0,0.9823019504547119,1,1.0
FourPeaks,mimic,90,10.0,0.9764158725738525,2,1.0
OneMax,random_hill_climb,100,77.0,0.00055694580078125,0,500.0
OneMax,random_hill_climb,100,80.0,0.0005118846893310547,1,500.0
OneMax,random_hill_climb,100,81.0,0.0006401538848876953,2,500.0
OneMax,simulated_annealing,100,70.0,0.0006258487701416016,0,500.0
OneMax,simulated_annealing,100,87.0,0.0012669563293457031,1,500.0
OneMax,simulated_annealing,100,85.0,0.0012431144714355469,2,500.0
OneMax,genetic_alg,100,66.0,0.06857895851135254,0,500.0
OneMax,genetic_alg,100,69.0,0.09238886833190918,1,500.0
OneMax,genetic_alg,100,69.0,0.15437078475952148,2,500.0
OneMax,mimic,100,71.0,1.204016923904419,0,1.0
OneMax,mimic,100,67.0,1.2077488899230957,1,1.0
OneMax,mimic,100,69.0,1.2101781368255615,2,1.0
FlipFlop,random_hill_climb,100,61.0,0.00051116943359375,0,500.0
FlipFlop,random_hill_climb,100,63.0,0.0006542205810546875,1,500.0
FlipFlop,random_hill_climb,100,71.0,0.001161813735961914,2,500.0
FlipFlop,simulated_annealing,100,86.0,0.006353855133056641,0,500.0
FlipFlop,simulated_annealing,100,83.0,0.008566141128540039,1,500.0
FlipFlop,simulated_annealing,100,87.0,0.010677099227905273,2,500.0
FlipFlop,genetic_alg,100,70.0,0.31714701652526855,0,500.0
FlipFlop,genetic_alg,100,68.0,0.18715286254882812,1,500.0
FlipFlop,genetic_alg,100,68.0,0.11505389213562012,2,500.0
FlipFlop,mimic,100,64.0,1.2141382694244385,0,1.0
FlipFlop,mimic,100,63.0,1.2189218997955322,1,1.0
FlipFlop,mimic,100,61.0,1.2109811305999756,2,1.0
FourPeaks,random_hill_climb,100,3.0,6.198883056640625e-05,0,500.0
FourPeaks,random_hill_climb,100,2.0,5.1021575927734375e-05,1,500.0
FourPeaks,random_hill_climb,100,2.0,5.888938903808594e-05,2,500.0
FourPeaks,simulated_annealing,100,17.0,0.004289865493774414,0,500.0
FourPeaks,simulated_annealing,100,13.0,0.0043659210205078125,1,500.0
FourPeaks,simulated_annealing,100,15.0,0.004651069641113281,2,500.0
FourPeaks,genetic_alg,100,20.0,0.18397784233093262,0,500.0
FourPeaks,genetic_alg,100,112.0,0.11479616165161133,1,500.0
FourPeaks,genetic_alg,100,17.0,0.11874008178710938,2,500.0
FourPeaks,mimic,100,9.0,1.2090182304382324,0,1.0
FourPeaks,mimic,100,10.0,1.209705114364624,1,1.0
FourPeaks,mimic,100,10.0,1.2077157497406006,2,1.0
OneMax,random_hill_climb,110,77.0,0.0004439353942871094,0,500.0
OneMax,random_hill_climb,110,84.0,0.0005223751068115234,1,500.0
OneMax,random_hill_climb,110,90.0,0.0009958744049072266,2,500.0
OneMax,simulated_annealing,110,93.0,0.0012230873107910156,0,500.0
OneMax,simulated_annealing,110,101.0,0.0017271041870117188,1,500.0
OneMax,simulated_annealing,110,86.0,0.0011510848999023438,2,500.0
OneMax,genetic_alg,110,77.0,0.15269112586975098,0,500.0
OneMax,genetic_alg,110,74.0,0.09672808647155762,1,500.0
OneMax,genetic_alg,110,75.0,0.08911728858947754,2,500.0
OneMax,mimic,110,72.0,1.465442180633545,0,1.0
OneMax,mimic,110,76.0,1.4682738780975342,1,1.0
OneMax,mimic,110,76.0,1.4599907398223877,2,1.0
FlipFlop,random_hill_climb,110,73.0,0.0011441707611083984,0,500.0
FlipFlop,random_hill_climb,110,61.0,0.0005350112915039062,1,500.0
FlipFlop,random_hill_climb,110,74.0,0.0011630058288574219,2,500.0
FlipFlop,simulated_annealing,110,94.0,0.008700132369995117,0,500.0
FlipFlop,simulated_annealing,110,85.0,0.0054171085357666016,1,500.0
FlipFlop,simulated_annealing,110,94.0,0.007294893264770508,2,500.0
FlipFlop,genetic_alg,110,74.0,0.16379904747009277,0,500.0
FlipFlop,genetic_alg,110,73.0,0.1721808910369873,1,500.0
FlipFlop,genetic_alg,110,72.0,0.09681892395019531,2,500.0
FlipFlop,mimic,110,73.0,1.4772210121154785,0,1.0
FlipFlop,mimic,110,73.0,1.458204984664917,1,1.0
FlipFlop,mimic,110,70.0,1.4580862522125244,2,1.0
FourPeaks,random_hill_climb,110,2.0,6.198883056640625e-05,0,500.0
FourPeaks,random_hill_climb,110,2.0,5.1975250244140625e-05,1,500.0
FourPeaks,random_hill_climb,110,1.0,4.9114227294921875e-05,2,500.0
FourPeaks,simulated_annealing,110,5.0,0.003962039947509766,0,500.0
FourPeaks,simulated_annealing,110,21.0,0.004045963287353516,1,500.0
FourPeaks,simulated_annealing,110,22.0,0.004479169845581055,2,500.0
FourPeaks,genetic_alg,110,18.0,0.15917491912841797,0,500.0
FourPeaks,genetic_alg,110,14.0,0.08117818832397461,1,500.0
FourPeaks,genetic_alg,110,14.0,0.11596894264221191,2,500.0
FourPeaks,mimic,110,8.0,1.4642670154571533,0,1.0
FourPeaks,mimic,110,11.0,1.4560339450836182,1,1.0
FourPeaks,mimic,110,12.0,1.454383134841919,2,1.0
OneMax,random_hill_climb,120,100.0,0.0008699893951416016,0,500.0
OneMax,random_hill_climb,120,88.0,0.0004570484161376953,1,500.0
OneMax,random_hill_climb,120,97.0,0.0008559226989746094,2,500.0
OneMax,simulated_annealing,120,100.0,0.001024007797241211,0,500.0
OneMax,simulated_annealing,120,114.0,0.0019741058349609375,1,500.0
OneMax,simulated_annealing,120,102.0,0.001483917236328125,2,500.0
OneMax,genetic_alg,120,81.0,0.13043808937072754,0,500.0
